时间,IBI,SDNN
2025-08-26 13:49:26.094,840.00,54.70
2025-08-26 13:49:26.705,830.00,52.63
2025-08-26 13:49:27.976,810.00,50.53
2025-08-26 13:49:28.982,790.00,48.40
2025-08-26 13:49:29.594,650.00,47.11
2025-08-26 13:49:29.945,730.00,45.95
2025-08-26 13:49:32.280,690.00,45.06
2025-08-26 13:49:32.526,690.00,44.46
2025-08-26 13:49:33.488,700.00,44.29
2025-08-26 13:49:34.145,750.00,44.47
2025-08-26 13:49:35.107,960.00,46.11
2025-08-26 13:49:36.417,870.00,48.11
2025-08-26 13:49:36.767,780.00,51.05
2025-08-26 13:49:37.427,810.00,53.72
2025-08-26 13:49:41.320,800.00,56.77
2025-08-26 13:49:41.623,685.00,59.85
2025-08-26 13:49:41.623,730.00,62.84
2025-08-26 13:49:42.940,710.00,65.83
2025-08-26 13:49:42.940,740.00,68.81
2025-08-26 13:49:43.243,710.00,70.61
2025-08-26 13:49:43.243,690.00,72.41
2025-08-26 13:49:43.243,730.00,73.83
2025-08-26 13:49:44.249,750.00,74.86
2025-08-26 13:49:45.214,780.00,75.63
2025-08-26 13:49:46.175,850.00,76.60
2025-08-26 13:49:47.444,830.00,75.25
2025-08-26 13:49:48.407,850.00,73.51
2025-08-26 13:49:48.712,840.00,72.01
2025-08-26 13:49:49.677,840.00,70.70
2025-08-26 13:49:50.373,730.00,69.44
2025-08-26 13:49:50.991,760.00,67.81
2025-08-26 13:49:51.643,760.00,66.20
2025-08-26 13:49:52.694,781.00,64.43
2025-08-26 13:49:54.576,779.00,62.62
2025-08-26 13:49:54.576,820.00,60.90
2025-08-26 13:49:54.576,880.00,58.95
2025-08-26 13:49:55.890,800.00,56.85
2025-08-26 13:49:56.501,770.00,54.80
2025-08-26 13:49:57.159,760.00,52.95
2025-08-26 13:49:58.472,650.00,51.75
2025-08-26 13:49:58.819,660.00,52.18
2025-08-26 13:49:59.783,630.00,53.23
2025-08-26 13:50:01.052,700.00,53.97
2025-08-26 13:50:02.320,720.00,54.35
2025-08-26 13:50:02.668,740.00,54.71
2025-08-26 13:50:03.633,830.00,55.53
2025-08-26 13:50:05.250,820.00,56.56
2025-08-26 13:50:06.563,820.00,57.86
2025-08-26 13:50:06.872,850.00,59.45
2025-08-26 13:50:06.872,810.00,61.18
2025-08-26 13:50:07.528,800.00,62.65
2025-08-26 13:50:08.490,760.00,64.30
2025-08-26 13:50:09.144,760.00,66.04
2025-08-26 13:50:10.150,770.00,67.71
2025-08-26 13:50:11.117,760.00,68.13
